Symbol	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	comparison	dea
hsa-miR-450a-5p	-0.36276320499914005	-0.9172216000283396	0.19169519003005953	-1.4844075797976581	-1.29044819989158	0.19844250208689876	0.319546385535701	-5.570566409090293	CD vs HC	non-de
hsa-miR-27a-3p	-0.3614936547341632	-0.7152024761378597	-0.0077848333304665895	3.6033031929071067	-2.01577055409708	0.04521393012249397	0.10083273956187987	-4.98856423623236	CD vs HC	non-de
hsa-miR-423-3p	0.35900972943768217	0.15144731284764304	0.5665721460277213	10.189669463562687	3.411487697324139	7.873033963243235e-4	0.0035263252961417178	-1.4857784767704727	CD vs HC	non-de
hsa-miR-487b-3p	-0.3567779949841967	-0.8969510491389908	0.1833950591705974	-1.7895680081449337	-1.302721119087918	0.19422583243902689	0.31853036520000405	-5.533159919741687	CD vs HC	non-de
hsa-miR-151b	0.35550274644634694	0.18151939869418826	0.5294860941985056	7.009665703385632	4.03015348738772	8.021633524051833e-5	5.41602157484754e-4	0.6917104246860903	CD vs HC	non-de
hsa-miR-361-5p	0.3540150140392595	0.14871518841959966	0.5593148396589194	3.866768096976179	3.4011000684545634	8.160557847877993e-4	0.0035946920106768353	-1.3962118916508013	CD vs HC	non-de
hsa-miR-4512	-0.350339415881636	-0.8571254586751231	0.15644662691185118	-1.6712140550788164	-1.3634859443310483	0.17432141690677655	0.2949629054327362	-5.463521968949794	CD vs HC	non-de
hsa-miR-3620-3p	-0.3494662267317482	-0.671767871363651	-0.027164582099845402	1.085092375538082	-2.1385972233543478	0.033728243799556946	0.079544928960902	-4.4792956926212435	CD vs HC	non-de
hsa-miR-6817-3p	-0.34826322054722775	-0.7703927701058955	0.07386632901144002	0.11745614353877411	-1.6272270942888234	0.10532413707571715	0.1983666609941952	-5.2801130663489335	CD vs HC	non-de
hsa-miR-3928-3p	0.34489508352895015	-0.14174776621685892	0.8315379332747592	-1.795780664076434	1.3978577104032626	0.16376404076594317	0.28066313095899587	-5.409127467701695	CD vs HC	non-de
hsa-miR-6807-3p	-0.342470992457345	-0.8646112687680563	0.17966928385336622	-1.6026130487658592	-1.2936682128441879	0.19732971233723784	0.31871738386590237	-5.553500698357074	CD vs HC	non-de
hsa-miR-1285-3p	-0.34226108497156105	-0.5140326688845245	-0.17048950105859756	6.257349036317146	-3.92999965119325	1.183722832934935e-4	7.511003213741909e-4	0.32979206051489207	CD vs HC	non-de
hsa-miR-589-5p	0.34200580237270906	0.15478354641059452	0.5292280583348236	5.151803664487674	3.602983801615959	4.0042192140075857e-4	0.0020134423028924935	-0.7890447256111992	CD vs HC	non-de
hsa-miR-4286	0.3404517520120989	0.05467797321744061	0.6262255308067571	1.8337127548047618	2.3497383515304895	0.01979923837260648	0.05201235185239788	-4.1030803484657365	CD vs HC	non-de
hsa-miR-30b-5p	0.33979333272817236	0.07884616621583324	0.6007404992405114	9.57173688731932	2.5683167080376657	0.010977160718440649	0.032869812713083514	-3.8835923351389123	CD vs HC	non-de
hsa-miR-4732-3p	-0.3386406520781122	-0.5793432911178379	-0.09793801303838656	9.455385238436108	-2.7748821885880726	0.0060663593131296085	0.019715667767671228	-3.3517696127595653	CD vs HC	non-de
hsa-miR-5010-5p	0.337792187195219	-0.23979429246445605	0.915378666854894	-1.1853556334775885	1.1535034330086262	0.2501336126074542	0.374497796403857	-5.747276065781141	CD vs HC	non-de
hsa-miR-125b-5p	-0.33580180789141023	-0.8649107651482578	0.19330714936543736	3.9981270254608225	-1.251769096755429	0.21217249490918685	0.3345797035106408	-6.237102383017605	CD vs HC	non-de
hsa-miR-150-5p	-0.33429858944392166	-0.6304409258763293	-0.038156253011513985	9.52079356323054	-2.2264879810043134	0.02714058778483352	0.06728341064798263	-4.679539625349982	CD vs HC	non-de
hsa-miR-4742-3p	0.33424779753910183	0.05382863806463356	0.6146669570135701	3.1868482656522503	2.3509705043657516	0.019735672157597993	0.05201235185239788	-4.2264844630309595	CD vs HC	non-de
hsa-miR-625-5p	0.33379573248577976	0.018620507741805292	0.6489709572297542	1.1328799817082411	2.0888873420715894	0.03803232057756366	0.08813576899061491	-4.5646761323853235	CD vs HC	non-de
hsa-miR-4659a-3p	0.3331655881067084	-0.014233624742596485	0.6805648009560132	0.5037479510494907	1.8915490918730917	0.06005219782913136	0.12574063037613178	-4.865541870007594	CD vs HC	non-de
hsa-miR-381-3p	0.3275656605771117	-0.2667246176523712	0.9218559388065946	-0.46481485388163524	1.0871414409048594	0.27833328324267964	0.40868220376955444	-5.888152700086699	CD vs HC	non-de
hsa-miR-4433a-5p	0.32520684197348726	-0.24732987080364754	0.8977435547506221	-1.7064044220384071	1.1203214296937387	0.26397220584970593	0.3897428967254661	-5.751834347338608	CD vs HC	non-de
hsa-miR-99a-5p	0.32304785275105496	-0.03957554140925046	0.6856712469113604	2.0800504157252178	1.7571035230546284	0.08048950254518221	0.16374391166634394	-5.313871200338047	CD vs HC	non-de
hsa-miR-301a-3p	-0.31887081357668823	-0.8261813014395969	0.18843967428622044	-0.37741849776579384	-1.2397303646328863	0.21658389977027898	0.33877734185529784	-5.75021750430186	CD vs HC	non-de
hsa-miR-548d-3p	0.31399318953467337	-0.1523460087214119	0.7803323877907586	-1.2555703841312547	1.3280200016092298	0.1857435358304553	0.30841527912035105	-5.534012438805504	CD vs HC	non-de
hsa-let-7i-3p	-0.3133302752895508	-0.5411180377753951	-0.08554251280370648	4.079473462954799	-2.7130530198954372	0.007270959321562074	0.02297415996876756	-3.4176053659086505	CD vs HC	non-de
hsa-miR-7-5p	-0.3126342704568982	-0.8283417065987728	0.20307316568497646	-0.7042776614334418	-1.1956924822333577	0.23328699967972247	0.3579416995900662	-5.767188582040888	CD vs HC	non-de
hsa-miR-6786-3p	-0.31042227083665536	-0.7501344444673064	0.1292899027939956	-0.30546090101488327	-1.392421407312637	0.16540070570596457	0.28255953891435615	-5.5556110170752335	CD vs HC	non-de
hsa-miR-11401	0.30859395859594574	-0.5942239998140285	1.21141191700592	0.46078557380704227	0.6741763907069575	0.501007728360352	0.6406437590611709	-6.399631678695449	CD vs HC	non-de
hsa-miR-500b-5p	-0.30804709222094695	-0.7677154380553874	0.1516212536134935	-1.2493397269416822	-1.321778931490809	0.18780996661998753	0.3108779882250104	-5.547545311754744	CD vs HC	non-de
hsa-miR-6503-5p	0.30796839134390463	-0.13351864830337545	0.7494554309911847	-0.926239997347342	1.375860793052169	0.17046294371903395	0.289352703828806	-5.50102957863184	CD vs HC	non-de
hsa-miR-584-3p	-0.3056162673013676	-0.7282273234465786	0.11699478884384346	-0.763506000717463	-1.4263362565530533	0.155390624652692	0.2697824199996249	-5.4534487434927135	CD vs HC	non-de
hsa-miR-3614-5p	-0.30421676872601666	-0.8232766712489986	0.2148431337969653	-0.9104000254670177	-1.1559844116088134	0.24911982436495397	0.3740306095394943	-5.776692439521996	CD vs HC	non-de
hsa-miR-92a-3p	-0.3037529747399219	-0.5127820430540333	-0.09472390642581055	16.6015369951626	-2.8661582423637415	0.004616994035418976	0.015674253636167607	-3.1875909108184377	CD vs HC	non-de
hsa-miR-204-5p	0.30187450406099	-0.3041160807754861	0.907865088897466	-0.2401214603324692	0.9825323700771585	0.3270705651045074	0.4679922642455864	-6.032913264216823	CD vs HC	non-de
hsa-miR-5009-5p	-0.3002326612814179	-0.8105103290672618	0.21004500650442604	-1.9298331721890896	-1.1604800621412221	0.24729017492231928	0.3723323820158084	-5.696079964261561	CD vs HC	non-de
hsa-miR-24-2-5p	0.2962712453156593	-0.1674237775083437	0.7599662681396623	-1.1572399216700988	1.2602113247929188	0.20911823765766036	0.330961490790793	-5.632220253974803	CD vs HC	non-de
hsa-miR-320d	0.2962253361683185	-0.18289086480417982	0.7753415371408168	-0.6628236999605005	1.219460265454364	0.2241611892959393	0.34701965643740856	-5.7142806281966445	CD vs HC	non-de
hsa-miR-6804-3p	-0.2948329643675487	-0.7275724166238862	0.13790648788878884	-0.41526735805370507	-1.343803776998135	0.18059316976315593	0.30269232542063557	-5.604857750926821	CD vs HC	non-de
hsa-miR-185-5p	0.29429434446142455	0.012423001247894916	0.5761656876749541	7.3051550308192335	2.059289004414132	0.040812324936585036	0.09336038279484903	-4.998985946841723	CD vs HC	non-de
hsa-miR-26b-3p	0.29423078120994983	0.06799961653149653	0.5204619458884031	5.1236364942587835	2.5652044399527756	0.01107276040379781	0.03297084522471638	-3.826957928282221	CD vs HC	non-de
hsa-miR-6782-3p	-0.29398573636625697	-0.6620519077258085	0.07408043499329453	0.2918842399557474	-1.5753848531153083	0.11680919306584467	0.21321678049347675	-5.381427396334105	CD vs HC	non-de
hsa-miR-628-5p	-0.2919623140161295	-0.7874623183847382	0.20353769035247932	-0.9201567180330755	-1.162169420362097	0.24660509363410527	0.3723323820158084	-5.777840103360362	CD vs HC	non-de
hsa-miR-328-3p	-0.2900099511349099	-0.5315497414275775	-0.048470160842242316	6.175840256629068	-2.3681571828381385	0.018867563022197317	0.05104777203467599	-4.322905835306173	CD vs HC	non-de
hsa-miR-505-5p	-0.2890062302784892	-0.6661496093948807	0.08813714883790219	-0.14887635683894038	-1.5114264798414432	0.13231922201070473	0.2374617687936216	-5.420090876093544	CD vs HC	non-de
hsa-miR-128-1-5p	-0.2887434124787175	-0.7391874750761133	0.1617006501186783	-0.848328480486016	-1.2643215123027487	0.20764291194475573	0.3303691703479248	-5.662072147749276	CD vs HC	non-de
hsa-miR-425-5p	0.28482534403200077	0.14052248892743838	0.4291281991365632	11.940993904323394	3.8930503097272666	1.3639101147012975e-4	8.355909093514845e-4	0.1370226467623885	CD vs HC	non-de
hsa-miR-3909	0.2843942437618687	-0.05483204533180097	0.6236205328555384	1.3684455896043646	1.6535510590533706	0.09984813221360359	0.19489335669236008	-5.381173206282096	CD vs HC	non-de
hsa-miR-378a-5p	0.28406454377666446	0.057015413477686794	0.5111136740756421	3.2283738194167397	2.467649629860751	0.014473208742468173	0.041252514757944045	-3.966689612846892	CD vs HC	non-de
hsa-miR-134-5p	-0.2838648686398657	-0.8822489459567643	0.31451920867703287	-0.8484130422646707	-0.9356597078727794	0.35062038261992534	0.4946124161742658	-6.0083081686849376	CD vs HC	non-de
hsa-miR-181a-3p	0.28360198539520143	-0.008494568069207953	0.5756985388596108	3.7502712006632355	1.9150016109410284	0.0569743637393614	0.12098540188477938	-5.183795346885415	CD vs HC	non-de
hsa-miR-6866-5p	-0.2816513034129229	-0.7574955302295048	0.194192923403659	-1.4238563857117361	-1.1674365074179747	0.24447775159811783	0.37018932273237726	-5.720752173196574	CD vs HC	non-de
hsa-miR-550a-5p	-0.28074701852095885	-0.5170036985513475	-0.044490338490570214	3.0827637281379046	-2.343782814113719	0.02010902839085211	0.05253976535453027	-4.251512694416817	CD vs HC	non-de
hsa-miR-12136	-0.28046759900192875	-0.8031521390145681	0.24221694101071056	-1.9480641405974821	-1.0583500907118373	0.2912217441012707	0.42294602072473375	-5.80519375488959	CD vs HC	non-de
hsa-miR-7706	-0.27853945083482223	-0.506073207422598	-0.05100569424704654	4.816405076276276	-2.4144998754393443	0.016692288782052915	0.046581099061959175	-4.1864648900655554	CD vs HC	non-de
hsa-miR-6511a-3p	-0.27813590206542615	-0.5233932832557406	-0.03287852087511167	4.104289126613037	-2.2367697175946337	0.026448399886420094	0.06587381840870052	-4.55717944080547	CD vs HC	non-de
hsa-miR-550a-3p	0.2781180612362286	0.04903867845708815	0.507197444015369	7.471391246165293	2.394580813254927	0.017598499600357427	0.048350516943250044	-4.27426196188396	CD vs HC	non-de
hsa-miR-627-3p	0.275695367730747	-0.0039767671907397495	0.5553675026522338	2.3980188546345724	1.9443147947192463	0.05331441505390871	0.11551456595013553	-5.017131913481771	CD vs HC	non-de
hsa-miR-6868-3p	-0.2713173217261897	-1.1619595401615919	0.6193248967092125	1.3351689351073301	-0.6008423733538746	0.5486515769302092	0.6807979624456774	-6.571543213349507	CD vs HC	non-de
hsa-miR-874-5p	-0.26969120598469776	-0.6464965956631841	0.1071141836937885	-0.36433102911567145	-1.4116791116893197	0.15965835515997367	0.27539774530830413	-5.53246367790509	CD vs HC	non-de
hsa-miR-6739-3p	0.2685236200479705	-0.19148382865325725	0.7285310687491982	-0.8820951485070684	1.1513409159473662	0.2510196355424919	0.3747716127287064	-5.785306970514908	CD vs HC	non-de
hsa-miR-339-3p	0.2683552121904942	0.053247856728142556	0.4834625676528458	6.1368486567616864	2.460600360116537	0.014751593643622751	0.041822337298143226	-4.103515924686805	CD vs HC	non-de
hsa-miR-758-3p	0.26827241364458887	-0.29699757735659826	0.833542404645776	-1.241960975994405	0.9360658378324999	0.3504117890391155	0.4946124161742658	-5.963708072445466	CD vs HC	non-de
hsa-miR-6750-3p	-0.26825309809549547	-0.6156039202486634	0.07909772405767251	1.001514194681522	-1.523220320081986	0.12934422003553042	0.23290699080722202	-5.562536037434096	CD vs HC	non-de
hsa-miR-503-5p	-0.26331079198860297	-0.686060205471265	0.15943862149405902	0.24486890305289724	-1.2284909317483295	0.22076211242574925	0.34305016304059577	-5.853017690471253	CD vs HC	non-de
hsa-miR-30d-3p	0.26320004836624156	-0.06127780095223434	0.5876778976847175	1.018834625728834	1.59987930024447	0.1112648307044667	0.20591720404680816	-5.427036559906301	CD vs HC	non-de
hsa-let-7d-3p	0.26243232244016657	0.008803985585925822	0.5160606592944073	5.561335600879894	2.0408254400740162	0.04263297785782386	0.09587922868447307	-5.01062073620496	CD vs HC	non-de
hsa-let-7e-3p	-0.25888054067821753	-0.7790339598115109	0.26127287845507585	-1.8961266372285055	-0.981644547805362	0.3275067815452227	0.4679922642455864	-5.881844178541793	CD vs HC	non-de
hsa-miR-874-3p	-0.25795238467713233	-0.6253219672318033	0.10941719787753873	0.4434155478080627	-1.3849135415279046	0.16768139725870915	0.28554052632233856	-5.670949608078524	CD vs HC	non-de
hsa-miR-5010-3p	0.2555681088159467	0.0402836756412813	0.4708525419906121	4.869109115064726	2.341425483124373	0.02023282278807461	0.052605339248993986	-4.350182663614685	CD vs HC	non-de
hsa-miR-6798-3p	-0.25512431423926185	-0.6012111541876562	0.09096252570913255	0.5780521595522533	-1.4539620608251078	0.14758481393223796	0.2579105109045339	-5.609578304641888	CD vs HC	non-de
hsa-miR-23a-3p	0.25503199234596874	0.06843134743814522	0.44163263725379226	5.634326810085303	2.6956768730527987	0.007646415387484019	0.02369499652051734	-3.512430523778308	CD vs HC	non-de
hsa-miR-574-3p	-0.2539377867958832	-0.4985603377110419	-0.009315235880724443	4.71103364429405	-2.0474681227491955	0.04197013931260018	0.09502372223939701	-4.981029495990709	CD vs HC	non-de
hsa-miR-330-3p	0.25125554180058973	-0.13161026298343048	0.63412134658461	-0.006503031578313994	1.2943608822568147	0.1970909385833263	0.31871738386590237	-5.703498197177272	CD vs HC	non-de
hsa-miR-151a-5p	0.250597954227775	0.07795758966100733	0.42323831879454266	9.693114614133515	2.863000911251989	0.00466132300806401	0.015724589641127325	-3.1152346542982228	CD vs HC	non-de
hsa-miR-4781-3p	0.23866647531557206	0.008637105933943012	0.4686958446972011	1.8352617736444459	2.046418437448016	0.042074293524385915	0.09502372223939701	-4.746196346472125	CD vs HC	non-de
hsa-miR-6833-3p	-0.23817036457896434	-0.5245845734230965	0.04824384426516787	1.4301541899485044	-1.6401345286015165	0.10260979475713353	0.19744050760127138	-5.445415591541549	CD vs HC	non-de
hsa-miR-29a-3p	-0.23793113031115087	-0.5092106638243052	0.033348403202003496	3.6103366829091517	-1.7298982016658682	0.0852508377216512	0.17112511167687294	-5.513251568985473	CD vs HC	non-de
hsa-miR-548bc	-0.2362448029340316	-0.7776686148337009	0.30517900896563765	-1.4514451078361235	-0.86061957624315355	0.39051793161955783	0.537845109956652	-6.019237611994462	CD vs HC	non-de
hsa-miR-132-3p	-0.2350147721256881	-0.5512192692097191	0.08118972495834281	1.6589115299564747	-1.465930660654669	0.14429828188624683	0.25441740995145967	-5.734986730183436	CD vs HC	non-de
hsa-miR-6852-3p	-0.23451924699798155	-0.6016784059467841	0.1326399119508211	0.003848258204396481	-1.2598256146430797	0.20925707766697418	0.330961490790793	-5.764046438129316	CD vs HC	non-de
hsa-miR-17-3p	-0.234337276946758	-0.4744520807711561	0.005777526877640132	4.788534265359313	-1.9249025681922705	0.05571528135326761	0.11926202795699452	-5.223044246375897	CD vs HC	non-de
hsa-miR-424-3p	-0.23106623767307077	-0.506961760605439	0.04482928525929741	5.054758288904402	-1.6518786852662164	0.10018908017580987	0.19489335669236008	-5.707878770917541	CD vs HC	non-de
hsa-miR-6818-3p	0.23075172193756255	-0.028139972239580646	0.48964341611470574	1.591480291668633	1.7579768122999533	0.0803403449458732	0.16374391166634394	-5.258252817593753	CD vs HC	non-de
hsa-miR-1229-3p	-0.22846527964302632	-0.536114157187755	0.07918359790170232	1.0986804150396243	-1.4647084372764714	0.14463128558216187	0.25441740995145967	-5.662060925901751	CD vs HC	non-de
hsa-miR-744-5p	-0.22483016578208925	-0.37595213806194483	-0.07370819350223365	5.762661804569422	-2.934359211713981	0.0037486329289132345	0.01332014234073836	-2.873867455672828	CD vs HC	non-de
hsa-miR-1227-3p	-0.22457305852269216	-0.5549642497907195	0.10581813274533508	0.9506082889972315	-1.340650280456759	0.18161354181049047	0.30344833161439316	-5.815973376876802	CD vs HC	non-de
hsa-miR-421	0.2242986419002584	0.036084503200134455	0.4125127806003823	4.873464464798298	2.3505024530382017	0.019759797531457686	0.05201235185239788	-4.332907262848962	CD vs HC	non-de
hsa-miR-548o-3p	-0.2223898015146264	-0.5223827151104977	0.07760311208124493	3.075199698980522	-1.4621441152174952	0.14533188234490108	0.2548088595060272	-5.897036358599101	CD vs HC	non-de
hsa-miR-146b-3p	-0.22075293707320842	-0.5150332006533314	0.07352732650691457	1.3105785242937806	-1.4795568722806973	0.14062572037797588	0.24984502987153714	-5.662963779332381	CD vs HC	non-de
hsa-miR-491-5p	0.2139807961265099	-0.24453907096059152	0.6725006632136112	-1.665503904125517	0.9204558252509142	0.35848633050178635	0.5028242477827688	-5.9536568046011045	CD vs HC	non-de
hsa-miR-6812-3p	-0.21386609156829361	-0.6286196537994315	0.20088747066284435	0.35309923563337176	-1.0170401952375825	0.31041050061559894	0.4483707231114207	-6.099419209674535	CD vs HC	non-de
hsa-miR-93-3p	0.21096627902674125	0.03846520596006134	0.3834673520934212	5.882785883160641	2.4121679977079156	0.01679619861853618	0.046626947206665534	-4.215266948120762	CD vs HC	non-de
hsa-miR-130b-5p	0.21024077523325158	-0.0069482236076001125	0.42742977407410326	6.450088434667826	1.9092615886034126	0.05771517311464914	0.1215896730043794	-5.281590593274972	CD vs HC	non-de
hsa-miR-22-3p	0.20997630403356915	0.043634425223356976	0.3763181828437813	13.605831133446848	2.489745717393031	0.013630617370016963	0.03927091382821103	-4.120623802203513	CD vs HC	non-de
hsa-miR-4738-3p	-0.20729958705546314	-0.69670906306619	0.2821098889552637	-1.230310749335503	-0.8354344356560327	0.4045085674740041	0.5528283755478056	-6.05620449996292	CD vs HC	non-de
hsa-miR-671-5p	-0.20713886950021454	-0.722808375584462	0.3085306365840329	-1.481040647267881	-0.7922759279116363	0.42917480569240185	0.5747491744574125	-6.0720047433089785	CD vs HC	non-de
hsa-miR-15b-3p	-0.20557557105639468	-0.532852937113292	0.12170179500050265	5.0890835958590745	-1.2389159480270204	0.21688471481505275	0.33877734185529784	-6.299880149732147	CD vs HC	non-de
hsa-miR-25-5p	-0.2031763393409799	-0.539110160335134	0.13275748165317425	0.8823739141998058	-1.192904593657642	0.23437458378411466	0.3579416995900662	-5.988013752206881	CD vs HC	non-de
hsa-miR-4755-3p	-0.20230291772444264	-0.7150890657657114	0.3104832303168261	-1.6842711944000415	-0.7781300204875693	0.4374474544186918	0.5843596320931397	-6.069922022438539	CD vs HC	non-de
hsa-miR-3127-3p	-0.20200418373189227	-0.5659345822632367	0.16192621479945213	0.6660818154432265	-1.0947837453107219	0.2749789236022051	0.40487228254136826	-6.057200809630295	CD vs HC	non-de
hsa-miR-378a-3p	-0.20085524366625052	-0.38983283950481007	-0.011877647827690935	7.583906567087026	-2.096327656771158	0.03735957634911166	0.08695482180819439	-4.927266772704004	CD vs HC	non-de
hsa-miR-4672	-0.19852284300944736	-0.6227116124045251	0.2256659263856304	-0.4534752750824289	-0.9230763609364906	0.35712263844160563	0.5022331564363477	-6.079434573620488	CD vs HC	non-de
hsa-miR-425-3p	0.19652115023347738	-0.024644861855488143	0.4176871623224429	2.939101762730433	1.7525774510278298	0.08126619053255706	0.16469535952035327	-5.409532415782721	CD vs HC	non-de
hsa-miR-542-5p	-0.19576150121456504	-0.6789613719984975	0.28743836956936747	-1.778689908458891	-0.7990736076375569	0.4252322870014823	0.570903800936499	-6.044480915014103	CD vs HC	non-de
hsa-miR-6735-3p	-0.19549059434627103	-0.659304157714133	0.26832296902159086	-1.4399575624154553	-0.8313209625336765	0.40682202502000875	0.5542402781401595	-6.046821398047311	CD vs HC	non-de
hsa-miR-1249-3p	-0.19535692641884328	-0.50616300743488285	0.11544915459719629	1.5183078481804677	-1.2397257329312195	0.21658560969167023	0.33877734185529784	-6.010193539297467	CD vs HC	non-de
hsa-miR-337-3p	0.19524977692948653	-0.3370285482993395	0.7275281021583125	-1.4235026552983958	0.7234992313369416	0.47025121827974226	0.6158326765186797	-6.124457855035479	CD vs HC	non-de
hsa-miR-502-3p	0.1939787080650195	-0.04060979012922744	0.4285672062592664	4.36324094076824	1.6309237494993403	0.10454095239004535	0.19829298086795077	-5.713024578380347	CD vs HC	non-de
hsa-miR-6758-3p	-0.19353633344167576	-0.6655373572217127	0.2784646903383612	-0.8269788644255077	-0.808734328048633	0.4196660897057217	0.5648536005382568	-6.12590029829741	CD vs HC	non-de
hsa-miR-660-5p	-0.19316581105220543	-0.48737340218046293	0.10104178007605208	4.016767073208956	-1.2949789147069402	0.19687807334480825	0.31871738386590237	-6.186046661672528	CD vs HC	non-de
hsa-miR-6799-3p	-0.1920563661684555	-0.6582902374703048	0.27417750513339384	-0.685068473365801	-0.8124772245076254	0.41752120675352733	0.563389375188937	-6.131844763985737	CD vs HC	non-de
hsa-miR-296-5p	-0.19154042524524506	-0.504870663130746	0.12178981264025585	2.44867980415405	-1.2057144013567387	0.22940714410022303	0.3533930861428291	-6.170067037311581	CD vs HC	non-de
hsa-miR-4662a-5p	0.19150943514041463	-0.3188339236284845	0.7018527939093138	-0.972695921133446	0.7401402409738085	0.4601163881464848	0.6076490897474625	-6.152021287715172	CD vs HC	non-de
hsa-miR-4745-3p	-0.19053078950270597	-0.6462911041158589	0.26522952511044695	-1.8203028714358709	-0.824546153827719	0.4106495396854215	0.5559717098656574	-6.021929493096768	CD vs HC	non-de
hsa-miR-3944-5p	-0.1904662201887133	-0.6789980111699069	0.2980655707924803	-0.9812556728842161	-0.7689736214685976	0.44285115074936376	0.5886275894000271	-6.13739756995589	CD vs HC	non-de
hsa-miR-6857-3p	0.1896862964876287	-0.11741740409494122	0.4967899970701986	1.5528531267118217	1.2182522355042236	0.2246187269623001	0.34701965643740856	-6.039222260271956	CD vs HC	non-de
hsa-miR-1226-3p	-0.18874695810805664	-0.5144596587026737	0.1369657424865604	1.0581566888060776	-1.1429614353856359	0.25447370118123647	0.3788672701944107	-6.07088095516264	CD vs HC	non-de
hsa-miR-486-3p	0.18771005640679728	-0.2337380386005008	0.6091581514140954	1.2456359735125315	0.8784757035607611	0.3807804926798808	0.5285312567666053	-6.348970259973636	CD vs HC	non-de
hsa-miR-548ay-3p	0.18687882157529417	-0.1555107473029818	0.5292683904535702	0.42134557190514893	1.0765293410852488	0.28303751963548596	0.4142736598345389	-6.040396731453921	CD vs HC	non-de
hsa-miR-3163	-0.1867050929752336	-0.5910309025753153	0.21762071662484814	-0.27651872152896073	-0.9107748078325905	0.36355277191317525	0.508592197978274	-6.1049692445036134	CD vs HC	non-de
hsa-miR-6836-3p	0.18616208967555936	-0.32641240670679217	0.6987365860579109	-1.8659291024574367	0.7163422406695724	0.4746479438444352	0.6166591866804141	-6.10728644596147	CD vs HC	non-de
hsa-miR-671-3p	0.18477603747995897	-0.027432886526630756	0.3969849614865487	3.4904610972735837	1.7173875710996955	0.08751615986624738	0.17441831202166405	-5.511523495652181	CD vs HC	non-de
hsa-miR-6741-3p	-0.1846268459208824	-0.4609068120569167	0.09165312021515187	2.9146888647708926	-1.3180496367919976	0.18905287805510987	0.311966513942333	-6.071178527451675	CD vs HC	non-de
hsa-miR-548ac	0.18258835128576356	-0.2513540287389616	0.6165307313104887	-0.647147770464617	0.8299029529681736	0.4076213677878847	0.5542402781401595	-6.127859436684977	CD vs HC	non-de
hsa-miR-500a-3p	0.18005149316996594	-0.03887655084715033	0.39897953718708223	6.009678659312371	1.6221149981202478	0.1064149248093598	0.1997153342372844	-5.774762251943178	CD vs HC	non-de
hsa-miR-1343-3p	0.17868524455964052	-0.31334657190009574	0.6707170610193768	-0.42147333870918346	0.7162783321053834	0.4746873067581401	0.6166591866804141	-6.2289792224135	CD vs HC	non-de
hsa-miR-2110	-0.17706796705625116	-0.4528112764743042	0.09867534236180187	2.700103913641446	-1.2665470477345606	0.2068472524983754	0.3303691703479248	-6.11871518435395	CD vs HC	non-de
hsa-miR-3605-3p	-0.1738824863720554	-0.4267571423549073	0.07899216961079653	5.157819157286027	-1.3562409276650902	0.17661071319574306	0.2969511360672904	-6.1491353236491335	CD vs HC	non-de
hsa-miR-1284	0.1731235967514988	-0.30439465928427556	0.6506418527872732	-1.3254819491455763	0.7150766483604482	0.47542779065359275	0.6166591866804141	-6.1384788911218395	CD vs HC	non-de
hsa-miR-454-5p	0.17229166067505908	-0.10229244761464923	0.4468757689647674	5.990896488874808	1.237585373271887	0.21737683098407476	0.33877734185529784	-6.317823161840326	CD vs HC	non-de
hsa-miR-3667-3p	0.17129709687756312	-0.3918375140265762	0.7344317077817024	-1.9290330772229276	0.5999624800227644	0.5492366301156497	0.6807979624456774	-6.1713445102174225	CD vs HC	non-de
hsa-miR-1270	-0.1709379426340733	-0.6281302438202037	0.286254358552057	-0.22426535929244232	-0.7374386121672722	0.4617533318109369	0.6076490897474625	-6.2447605783135005	CD vs HC	non-de
hsa-miR-629-5p	-0.16875540261322586	-0.4251232148553917	0.08761240962893996	2.104496393444438	-1.298316264096347	0.19573154096508724	0.31871738386590237	-6.018070896503435	CD vs HC	non-de
hsa-miR-627-5p	0.16867160870487918	-0.16300886652083307	0.5003520839305915	1.184314269049392	1.003017220710702	0.3171113414127131	0.45558044467109454	-6.224841247680815	CD vs HC	non-de
hsa-miR-6509-3p	0.1683790297247375	-0.30764867534037565	0.6444067347898507	-1.2787580074330311	0.6976572028274312	0.48623315582184234	0.6269441543457243	-6.154434055475461	CD vs HC	non-de
hsa-miR-550a-3-5p	-0.16775534482575302	-0.6108770893373594	0.2753663996858533	-0.3020103345636416	-0.746688759435161	0.45616218713323786	0.6048120540846164	-6.2324092846796155	CD vs HC	non-de
hsa-miR-125a-5p	-0.16671254256573942	-0.4141781728791959	0.08075308774771708	6.223253695016272	-1.3287390383188749	0.18550655395286517	0.30841527912035105	-6.206317975410343	CD vs HC	non-de
hsa-miR-361-3p	-0.1653919917640181	-0.3156260498698029	-0.015157933658233286	7.285026526038613	-2.171362775094369	0.031126663048850638	0.07541141547744268	-4.76846220517825	CD vs HC	non-de
hsa-miR-433-3p	0.1651017048768335	-0.41521752704954196	0.745420936803209	-1.5602029650250817	0.5611395814580115	0.5753548254723333	0.7017485628758664	-6.215032327045522	CD vs HC	non-de
hsa-miR-188-5p	-0.16116250258317932	-0.6680791456684396	0.345754140502081	-0.6636814249647086	-0.62706673377853706	0.5313583034521598	0.667957489952833	-6.267970310074079	CD vs HC	non-de
