Symbol	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	comparison	dea
hsa-miR-6511b-3p	-0.23510149340683428	-0.45938916182215156	-0.010813824991517007	2.5779613798684062	-2.064559431238839	0.040006881403799245	0.11483840568758955	-4.279327239863768	CD vs HC	non-de
hsa-miR-140-5p	-0.2345027169191738	-0.5371753484098043	0.06816991457145677	2.065405400516636	-1.525991532254547	0.12828908046217113	0.2712677502902397	-5.146545324801073	CD vs HC	non-de
hsa-miR-1976	-0.23335145993428918	-0.5332350045351186	0.06653208466654026	1.431956471900347	-1.5326228082486684	0.1266462905797147	0.26882009571326415	-5.058227405766108	CD vs HC	non-de
hsa-miR-342-5p	-0.2315240058754715	-0.5434652515351828	0.08041723978423976	1.2606438375429578	-1.461842633483324	0.14505310515141195	0.2940552406314101	-5.134925287617227	CD vs HC	non-de
hsa-miR-6131	0.23050502718231858	-0.2882420011769221	0.7492520555415593	-1.8929845150463669	0.8751896584307438	0.38231941324786634	0.5648132131715146	-5.4133199027341155	CD vs HC	non-de
hsa-miR-548ay-3p	0.22944814585267903	-0.09113200115433884	0.5500282928596969	0.7003596764850596	1.4096955421979687	0.15988518538526927	0.3174781100481691	-5.127815409965808	CD vs HC	non-de
hsa-miR-1537-3p	0.2274374757572728	-0.24693815916807021	0.7018131106826158	-1.6130482714617256	0.94431535089595	0.3459296298287624	0.5308726175211479	-5.373969338779351	CD vs HC	non-de
hsa-miR-543	0.22618807696949927	-0.301800346040869	0.7541764999798676	-1.7942064381146097	0.8437673299231762	0.3996143669379647	0.5765269773011261	-5.442810774867468	CD vs HC	non-de
hsa-miR-20a-3p	-0.22600773337695523	-0.7408143812627254	0.2887989145088149	-1.7518470684669099	-0.8646822637662148	0.3880506586053394	0.570195642883611	-5.427885235940592	CD vs HC	non-de
hsa-miR-6868-3p	0.22514809770162894	-0.6333888738134459	1.0836850692167037	0.7052351918381172	0.516519447001182	0.605952950354752	0.7543773808910846	-5.936601404390449	CD vs HC	non-de
hsa-miR-6783-5p	-0.22400532683888486	-0.7182977652092265	0.2702871115314568	-1.5440730547510055	-0.89258950638017	0.3729442313740925	0.5554061940356109	-5.4160097697786025	CD vs HC	non-de
hsa-miR-1304-3p	-0.22248648040905739	-0.420502241769221	-0.024470719048893724	4.38331150866205	-2.2129992331370727	0.027810765608015077	0.0865571019485413	-4.097252791792055	CD vs HC	non-de
hsa-miR-1303	0.2218828352109771	-0.22951524152593852	0.6732809119478927	0.6680364316136103	0.9681472135698435	0.3339161510068972	0.5202131655662614	-5.626134300289894	CD vs HC	non-de
hsa-miR-6734-3p	-0.2217497214202202	-0.701475645861677	0.2579762030212366	-1.173575750653129	-0.9104315347873736	0.3634809562467949	0.546057842717137	-5.4349975739646785	CD vs HC	non-de
hsa-miR-326	0.21976691879147037	-0.008250859486371692	0.44778469706931245	3.793511442624342	1.8983269226438761	0.058816583924882544	0.1529783450440607	-4.689578208657284	CD vs HC	non-de
hsa-miR-148a-5p	0.2179703207024306	-0.03132962103318371	0.4672702624380449	3.6958740459835737	1.7220770689305909	0.08630513162245614	0.20089513831445674	-4.990163094868258	CD vs HC	non-de
hsa-miR-3200-5p	0.2179504753132817	-0.07498497189998143	0.5108859225265449	2.7982748851075683	1.4654239683566488	0.14407474439647724	0.2934463543957661	-5.314795413793471	CD vs HC	non-de
hsa-miR-30e-5p	-0.21553549721888565	-0.40485619318812943	-0.026214801249641873	10.242260603084494	-2.2423226868428574	0.025826771811203887	0.08218257184654926	-4.186406621388702	CD vs HC	non-de
hsa-miR-877-5p	-0.21524088701515331	-0.6196102398965321	0.18912846586622545	0.3088577946582942	-1.0483925778130683	0.2954806642225926	0.4731106588997581	-5.487878214701878	CD vs HC	non-de
hsa-miR-5188	-0.21480220286565133	-0.706185571672467	0.27658116594116433	-1.6641282451316046	-0.860985177930865	0.39007969070918513	0.570195642883611	-5.44102669248946	CD vs HC	non-de
hsa-miR-376a-5p	-0.21221462507057143	-0.7722122182636103	0.34778296812246745	-1.561233913221308	-0.7463912641181731	0.4561396149445701	0.6254983828695343	-5.524019441183386	CD vs HC	non-de
hsa-miR-625-3p	-0.21077246330681199	-0.44559910354282783	0.024054176929203835	3.2575841221531867	-1.767843858909307	0.07831932142213226	0.18702113822353994	-4.8817911148955355	CD vs HC	non-de
hsa-miR-3684	0.210609679673186	-0.2881126269850661	0.7093319863314381	-1.8325503956442708	0.8317578943987947	0.40634754129621564	0.581696480305177	-5.450546378655511	CD vs HC	non-de
hsa-miR-548e-3p	-0.20975535401615897	-0.46442676175303893	0.044916053720720994	2.4752895282476786	-1.6222219133471232	0.10602920361840652	0.23309594763729055	-5.046709978035392	CD vs HC	non-de
hsa-miR-365a-3p	-0.20773436740185247	-0.5087993697973261	0.0933306349936211	0.7852022164551796	-1.3590188354359032	0.17537797868965882	0.336191696173256	-5.2088463217518575	CD vs HC	non-de
hsa-miR-365b-3p	-0.20773436740185247	-0.5087993697973261	0.0933306349936211	0.7852022164551796	-1.3590188354359032	0.17537797868965882	0.336191696173256	-5.2088463217518575	CD vs HC	non-de
hsa-miR-421	-0.20610345736264968	-0.3409174874366817	-0.07128942728861762	5.7881554169958696	-3.011116669600204	0.0028724860224787216	0.014257859537425331	-2.151474946926519	CD vs HC	non-de
hsa-miR-580-5p	0.20569649529814804	-0.24043058762904546	0.6518235782253415	-0.22737564532274052	0.9081251451693174	0.36469567112877377	0.546057842717137	-5.540001658240014	CD vs HC	non-de
hsa-miR-6511a-3p	-0.20532410013825597	-0.4310821769492603	0.02043397667274835	2.969113734750283	-1.7913235230843714	0.07446339282639027	0.18173004240449428	-4.819748383881939	CD vs HC	non-de
hsa-miR-1229-3p	-0.20498196679545888	-0.5391677298359209	0.1292037962450031	0.444883526082253	-1.2081061892123839	0.2281597240136716	0.40127138763039383	-5.340321610631593	CD vs HC	non-de
hsa-miR-337-3p	0.20461248256405418	-0.40811585315861676	0.8173408182867251	-1.131994055953679	0.6577207713553417	0.5113289389038314	0.6721794071120735	-5.620734755241145	CD vs HC	non-de
hsa-miR-6505-3p	0.20238929310216014	-0.2641402391257013	0.6689188253300216	-0.9765906932818662	0.8544483007709053	0.39368309791551825	0.5710461308246244	-5.495273733469954	CD vs HC	non-de
hsa-miR-4687-5p	-0.20132590734507838	-0.7078051175224576	0.3051533028323008	-1.3854880275369181	-0.782916488166364	0.4344247801717508	0.6106567623990263	-5.517976619806143	CD vs HC	non-de
hsa-miR-744-5p	-0.20086453385874758	-0.34279353800107737	-0.05893552971641783	4.923693503532812	-2.7874655153708816	0.005724425730697556	0.024394860421588047	-2.745147017742084	CD vs HC	non-de
hsa-miR-132-3p	-0.19915734579302757	-0.41872242493927436	0.020407733353219215	2.1547578513750367	-1.786530597345053	0.07523756984008624	0.1828140951377534	-4.742321332898689	CD vs HC	non-de
hsa-miR-17-3p	0.19709106566272538	0.006083411378616205	0.38809871994683454	5.448617958761056	2.032326893351018	0.04318863808624058	0.12054277210575318	-4.506005887279542	CD vs HC	non-de
hsa-miR-340-3p	-0.19630961269421743	-0.4712983193127305	0.07867909392429562	3.8539220998549992	-1.4060608156838912	0.16096051943733466	0.31847188488672645	-5.477107104946604	CD vs HC	non-de
hsa-miR-3127-3p	-0.19588608135356678	-0.6955094239081715	0.30373726120103794	-1.219437789457653	-0.772215039145573	0.44072396298104466	0.6128243982553743	-5.537042856611535	CD vs HC	non-de
hsa-miR-6817-3p	-0.19557324344017846	-0.6981903626462637	0.30704387576590675	-1.2046828856040412	-0.7663895232782658	0.4441750567542043	0.6136483327726414	-5.544109284375138	CD vs HC	non-de
hsa-miR-7976	0.19472803207675238	-0.050482568813749656	0.43993863296725444	3.3936396913266407	1.5641076166008272	0.11907023693244854	0.2546907770678629	-5.2212490480786835	CD vs HC	non-de
hsa-miR-26a-5p	-0.19336897264359365	-0.39858433073934335	0.01184638545215605	11.512684838367322	-1.855898956740596	0.06465682692793269	0.16281764599124868	-4.990919071497542	CD vs HC	non-de
hsa-miR-361-3p	-0.19146869006398948	-0.34827018857700587	-0.034667191550973114	6.597704239306386	-2.405054680619069	0.016905107646283737	0.060692382727821265	-3.732374952528632	CD vs HC	non-de
hsa-miR-548e-5p	0.1899892961459244	-0.1353966400809395	0.5153752323727883	0.3331505217768315	1.15002624970732	0.2512432729285499	0.4305623710526531	-5.385648093593205	CD vs HC	non-de
hsa-miR-151a-5p	0.18978756201610203	0.04853148274758748	0.3310436412846166	9.495866308326363	2.6462934191847824	0.008659679248584755	0.03527545811555849	-3.2157079570202463	CD vs HC	non-de
hsa-miR-6514-5p	0.18957338500172582	-0.27498184378020896	0.6541286137836606	-1.5199843045980461	0.8037433816843291	0.4223166144645657	0.6014483403942659	-5.487531676289864	CD vs HC	non-de
hsa-miR-26a-2-3p	0.18805494815710483	-0.2754434589479996	0.6515533552622093	-0.039123438712812625	0.7991235267844996	0.4249851597016959	0.6021528861246536	-5.656749631340307	CD vs HC	non-de
hsa-miR-6885-3p	0.18730427025689478	-0.2900287228127495	0.664637263326539	-1.3030454928223556	0.7728649686506576	0.44033989943815055	0.6128243982553743	-5.533363636592627	CD vs HC	non-de
hsa-miR-155-5p	-0.1858761097094388	-0.39976952804285926	0.028017308623981635	2.6811388368761517	-1.7116050166264971	0.08822246130396082	0.20364684817664286	-4.924399407826635	CD vs HC	non-de
hsa-miR-103a-2-5p	0.18583876004529865	-0.20879751406021485	0.5804750341508121	-0.2685970387724967	0.9275059290535225	0.35456769580747116	0.5426257002136438	-5.5127239432928885	CD vs HC	non-de
hsa-miR-502-3p	0.18580584376221942	0.022960219117155345	0.3486514684072835	4.3154067952413975	2.2472980347749196	0.025502656886017924	0.08166746771591867	-4.021361836698281	CD vs HC	non-de
hsa-miR-664b-3p	-0.18466302504611165	-0.44136648802726375	0.07204043793504045	1.4454685263302165	-1.4168556807774844	0.15778285773659292	0.3144305870002607	-5.225082263780506	CD vs HC	non-de
hsa-miR-550a-3p	0.1825884160040676	-0.07909321047848161	0.44427004248661683	7.40013800137167	1.3742868411047744	0.170596053104286	0.33161478392903315	-5.636019774066046	CD vs HC	non-de
hsa-miR-3160-3p	0.18241593692667218	-0.23289039992029487	0.5977222737736392	-0.3835880807997353	0.8651105693927573	0.3878160150833114	0.570195642883611	-5.5574730716749645	CD vs HC	non-de
hsa-miR-10399-5p	0.1818800585699658	-0.11248755341021749	0.4762476705501491	2.627955866764984	1.216949224378105	0.22478291356131638	0.3991337631825938	-5.618290200094168	CD vs HC	non-de
hsa-miR-3909	0.18173333414195758	-0.1372777323422134	0.5007444006261286	1.1997840465456717	1.122034583368375	0.2629353136975423	0.43639768541521545	-5.542285211572909	CD vs HC	non-de
hsa-miR-548al	-0.18037330887829328	-0.6649078923453429	0.30416127458875625	-1.49079457988009	-0.7332041083763177	0.46412797602656763	0.6333174845288633	-5.543748393477759	CD vs HC	non-de
hsa-miR-3605-3p	-0.17788764427156822	-0.4184128171801588	0.06263752863702238	3.610885892094299	-1.45667493008966	0.1464738490998619	0.2950782269139037	-5.391815905131466	CD vs HC	non-de
hsa-miR-3150a-5p	0.17716570114342334	-0.28868658101033506	0.6430179832971817	-1.7393509785304713	0.7490465662676155	0.4545405776000415	0.6248523076685435	-5.511373500598371	CD vs HC	non-de
hsa-miR-3913-5p	0.17684606765866878	-0.2471827797974298	0.6008749151147674	0.04966508253452387	0.8214429401164006	0.41218473203585615	0.5885318081130524	-5.649456122005446	CD vs HC	non-de
hsa-miR-4638-3p	0.1768368857275917	-0.27551665575302503	0.6291904272082085	-1.698308059793279	0.7699672634453107	0.44205373199562115	0.6128243982553743	-5.503112310964079	CD vs HC	non-de
hsa-miR-4435	0.17445428954522968	-0.08595878568209708	0.43486736477255644	2.119038840333597	1.319460106206438	0.18823485851623184	0.3556259695445504	-5.44100540742482	CD vs HC	non-de
hsa-miR-6803-3p	-0.1740674654902008	-0.47847622284199975	0.13034129186159815	1.4831675734774832	-1.1262579281228926	0.2611474265903865	0.43639768541521545	-5.586419192922568	CD vs HC	non-de
hsa-miR-4659b-3p	0.17325867424602315	-0.17155683634052904	0.5180741848325754	0.8865820087367039	0.9896590292088547	0.32330752770129023	0.5102916534088741	-5.631361445003431	CD vs HC	non-de
hsa-miR-4448	0.17277326835547901	-0.28790678895836697	0.633453325669325	-1.1033449850222903	0.7386769277792722	0.4608032402039717	0.630333321167902	-5.573730054855443	CD vs HC	non-de
hsa-miR-125a-5p	-0.17235606719493468	-0.4149013375975772	0.07018920320770783	5.381023192993936	-1.3996232978017054	0.16287853591189022	0.31998123721697586	-5.557946171684938	CD vs HC	non-de
hsa-miR-1284	-0.17129457290952255	-0.650374133224673	0.3077849874056279	-0.9239291624298721	-0.7042281138693299	0.48195293043020326	0.6464937614003211	-5.6150061122518125	CD vs HC	non-de
hsa-miR-2115-3p	-0.17065483965398953	-0.6864754259081556	0.3451657466001765	-1.6035123147168842	-0.6516243968197587	0.5152482414819579	0.6721794071120735	-5.589503913465259	CD vs HC	non-de
hsa-miR-500b-5p	0.17001937818905866	-0.2652945317943886	0.605333288172506	-0.7187893303259676	0.7692602226637485	0.4424724897150717	0.6128243982553743	-5.588873266107557	CD vs HC	non-de
hsa-let-7i-3p	0.16936038865192593	-0.031470607366159004	0.3701913846700109	3.7794235650765127	1.6609574122061037	0.09798847079661875	0.2213607516156743	-5.096561552826161	CD vs HC	non-de
hsa-miR-1255a	-0.1690737760100487	-0.6796488318988103	0.3415012798787129	-1.1728084304591189	-0.6522199158891336	0.5148646973263102	0.6721794071120735	-5.617889776434253	CD vs HC	non-de
hsa-miR-1260b	0.16834585000004454	-0.08488826459681814	0.4215799645969072	2.5310721633252737	1.3093555722999255	0.1916284015931958	0.3558398886698343	-5.502356206463759	CD vs HC	non-de
hsa-let-7e-5p	-0.1639096792755408	-0.6189106958670616	0.29109133731598	-0.9162458583853738	-0.7095281510347556	0.47866480860059013	0.6452075522256129	-5.611412239574677	CD vs HC	non-de
hsa-miR-363-3p	0.16314292537891006	-0.04216326390305322	0.3684491146608734	10.628489159956075	1.565105440263403	0.11883610826203823	0.2546907770678629	-5.4518229983615365	CD vs HC	non-de
hsa-miR-6833-3p	0.16299687237875254	-0.18880312362857943	0.5147968683860845	0.39389063587823164	0.9125587602103286	0.36236286275765306	0.546057842717137	-5.630924301751141	CD vs HC	non-de
hsa-miR-340-5p	-0.16286969415224561	-0.3546885502607423	0.02894916195625105	6.02704724414222	-1.6723469466947145	0.09571980010203866	0.21733102154315337	-5.164984844358408	CD vs HC	non-de
hsa-miR-1249-3p	-0.1625531081335484	-0.5723676776490336	0.24726146138193678	0.7816069037199068	-0.7812414570903862	0.4354072842651402	0.6106567623990263	-5.79012040696501	CD vs HC	non-de
hsa-miR-191-5p	0.16081917771192167	-0.0014345645852546496	0.323072920009098	13.347131728914427	1.95218293642666	0.05204428390242766	0.13928760039586918	-4.8669295887469	CD vs HC	non-de
hsa-miR-10527-5p	-0.15950523123126914	-0.6049627356434125	0.28595227318087424	-0.6176649715398633	-0.7052547971151023	0.4813150166516934	0.6464937614003211	-5.639532931725878	CD vs HC	non-de
hsa-miR-148b-3p	0.15892517976370524	0.026473733272603828	0.29137662625480665	6.387334529563022	2.3632703341333965	0.01888834608775106	0.06591902267106162	-3.8241822117862196	CD vs HC	non-de
hsa-miR-937-3p	-0.15857960161968737	-0.5882378214974429	0.2710786182580681	-0.319879917773331	-0.7269450694596981	0.4679467543281386	0.6351530471978241	-5.667169817750961	CD vs HC	non-de
hsa-miR-943	0.1579079546792146	-0.3108715842151465	0.6266874935735757	-1.4536124072926557	0.6634569660527297	0.5076555450611419	0.6721794071120735	-5.58946284889494	CD vs HC	non-de
hsa-miR-26b-3p	0.15461345294582873	-0.11778460689655945	0.4270115127882169	4.664089147058657	1.1179455893238124	0.2646744084828744	0.43639768541521545	-5.87638274277831	CD vs HC	non-de
hsa-miR-6852-3p	0.15420572179799508	-0.20837507527193255	0.5167865188679227	0.4830127739317207	0.837670240417064	0.4030242670952936	0.5784337926704473	-5.712977946385808	CD vs HC	non-de
hsa-miR-30b-5p	-0.15396797893900782	-0.3915586763839516	0.08362271850593592	9.219478846102836	-1.2763752498151058	0.20301951666184082	0.36755820990411703	-5.810895403119614	CD vs HC	non-de
hsa-miR-6818-3p	-0.15388991770131233	-0.4699271931765656	0.16214735777394096	0.8862916251457211	-0.9590676801062274	0.3384607862793506	0.5231047263337198	-5.654398892034808	CD vs HC	non-de
hsa-miR-331-3p	0.15185866070399712	-0.11552650634076983	0.41924382774876406	5.709902016771108	1.118612457147587	0.2643902391215057	0.43639768541521545	-5.912305779256472	CD vs HC	non-de
hsa-miR-331-5p	0.1514371884940368	-0.1993925367702306	0.5022669137583042	0.37477685545140665	0.8501852231674482	0.3960439768129127	0.5728677889147614	-5.668331260809041	CD vs HC	non-de
hsa-miR-128-3p	0.1495928319340365	-0.03466646222447062	0.3338521260925436	8.446263351659484	1.5990379767235428	0.11108819140191381	0.2422947166797648	-5.3368269937793125	CD vs HC	non-de
hsa-miR-6837-3p	0.14935042442244317	-0.2994070641865992	0.5981079130314855	-0.9559654158788308	0.6554991755170072	0.5127553661112367	0.6721794071120735	-5.63934925522859	CD vs HC	non-de
hsa-miR-148b-5p	-0.14908424145679167	-0.34400091013803574	0.04583242722445241	4.4451744665342146	-1.506468854500951	0.13322234864605564	0.27642389943788326	-5.368574137732303	CD vs HC	non-de
hsa-miR-22-3p	0.14730369925174536	0.010304188352326299	0.28430321015116444	13.781375955009098	2.11773704819573	0.03519489204763373	0.10208361358318893	-4.55072812695332	CD vs HC	non-de
hsa-miR-361-5p	0.14687815736449839	-0.030151921190114422	0.3239082359191112	4.4796996769055974	1.6341335670669812	0.10350237361078221	0.2293612599214934	-5.177581154280111	CD vs HC	non-de
hsa-miR-4659a-3p	0.1463558278930555	-0.21683752820216362	0.5095491839882746	0.729213606040701	0.7936874678276131	0.4281378216920856	0.6050723296362638	-5.775293265384276	CD vs HC	non-de
hsa-miR-6739-3p	0.14395011574628747	-0.32122868407771576	0.6091289155702907	-1.174772462580194	0.6094940946471712	0.5427562052095469	0.6992719481071837	-5.64201888367579	CD vs HC	non-de
hsa-miR-548at-5p	0.1402148272710555	-0.3565732710810552	0.6370029256231662	-1.007968566704012	0.5559044570336225	0.5787784553125037	0.7354203308328603	-5.691298322858006	CD vs HC	non-de
hsa-miR-19b-3p	-0.14004158834844382	-0.38671769976229564	0.106634523065408	10.106165820561655	-1.1181687015153987	0.26457931113026356	0.43639768541521545	-6.02383170363926	CD vs HC	non-de
hsa-miR-30a-5p	0.13863580674282927	-0.5620769768402072	0.8393485903258657	1.805196088710504	0.3896841761834506	0.6971052789946888	0.8199497336795277	-6.16064470339271	CD vs HC	non-de
hsa-miR-130b-3p	0.13693869108282364	-0.10004803008381363	0.3739254122494609	6.0749754248696	1.1380977313444138	0.25618038381232994	0.4329461614350102	-5.897278558341437	CD vs HC	non-de
hsa-miR-182-5p	-0.13641581640804468	-0.38468943190326643	0.11185779908717705	13.539373102067898	-1.0822100316059915	0.280212679376915	0.45524288672965074	-6.165585047503043	CD vs HC	non-de
hsa-miR-6855-3p	-0.13442858216409115	-0.6249923435298025	0.3561351792016202	-1.1832311942499276	-0.5397262645699058	0.5898711746711919	0.7443932363732125	-5.685439537482805	CD vs HC	non-de
hsa-miR-125b-5p	-0.13178347858562756	-0.6473602992140162	0.38379334204276105	2.9866477502876823	-0.5034368259312118	0.6151050377950823	0.7623449461710864	-6.253007901527008	CD vs HC	non-de
hsa-miR-101-5p	-0.13157699719243365	-0.5661360236122894	0.3029820292274221	1.4269594669314114	-0.5963601195477293	0.5514798315452463	0.7088627069050265	-6.015413263728944	CD vs HC	non-de
hsa-miR-671-5p	0.1312766293658738	-0.3430708387469944	0.605624097478742	-1.5276336882155015	0.5450900167610934	0.5861825590052949	0.7420203123487609	-5.651349798960724	CD vs HC	non-de
hsa-miR-502-5p	0.13100608375166933	-0.22471643900370858	0.48672860650704725	0.1802161111899143	0.7253665061370458	0.4689126287074189	0.6351530471978241	-5.738044422921217	CD vs HC	non-de
hsa-miR-92b-3p	-0.13051964114414005	-0.300275530535398	0.03923624824711788	10.288308912738813	-1.5143575192291185	0.1312114292161921	0.2745478524015471	-5.518260815747973	CD vs HC	non-de
hsa-miR-6793-3p	-0.13043366761662412	-0.5433348614221267	0.28246752618887855	-0.15251008431380228	-0.6221870466256502	0.5343917542875419	0.6917126912974257	-5.765329388722847	CD vs HC	non-de
hsa-miR-10b-5p	-0.12960285724208243	-0.3979738933900189	0.13876817890585402	3.243075915968091	-0.9511660284816594	0.34244820723195724	0.5269897411291786	-5.955431317297679	CD vs HC	non-de
hsa-miR-451a	-0.12805428279751752	-0.28813359295571905	0.03202502736068402	17.198696478777517	-1.5755649160277998	0.11640369938533449	0.2519048807010754	-5.639461886003926	CD vs HC	non-de
hsa-miR-532-3p	-0.12722500423741856	-0.3168112338384499	0.06236122536361274	5.733973182883284	-1.3217310178176334	0.18747836368407614	0.3556259695445504	-5.669929793462472	CD vs HC	non-de
hsa-miR-4732-3p	-0.12670914873334027	-0.3460613630944336	0.09264306562775304	8.259970957023905	-1.1377408403808789	0.25632913529004214	0.4329461614350102	-5.949480133029566	CD vs HC	non-de
hsa-miR-505-3p	0.12615671535248763	-0.16204997168617896	0.4143634023911542	1.6974133220360403	0.8621517566829526	0.38943875013475415	0.570195642883611	-5.861435574741789	CD vs HC	non-de
hsa-miR-29b-3p	-0.1259514012325318	-0.3468142789272377	0.09491147646217415	4.06499922747429	-1.1232014995498143	0.26244047012154903	0.43639768541521545	-5.83862006398019	CD vs HC	non-de
hsa-miR-641	-0.12429883458109314	-0.39164472200908945	0.14304705284690317	2.45035966390778	-0.9157373890504278	0.36069618364566824	0.5459718189609295	-5.911990951866865	CD vs HC	non-de
hsa-miR-550a-5p	0.12418206109006213	-0.11669532568312882	0.36505944786325306	2.9364731024262833	1.0154071806953846	0.310903561036872	0.49637052684272936	-5.866899336964014	CD vs HC	non-de
hsa-miR-4672	-0.12402175367841226	-0.47334028499349945	0.2252967776366749	-0.1516625368103303	-0.6992840782391049	0.48503129835260694	0.649051544172329	-5.7067229634282874	CD vs HC	non-de
hsa-miR-130b-5p	-0.12328441675116064	-0.3529815877832835	0.10641275428096222	5.014390935853156	-1.0571337444558822	0.2914814811815654	0.4680601176074992	-5.955535952162081	CD vs HC	non-de
hsa-miR-30c-1-3p	-0.12297894965574796	-0.44218064098985727	0.19622274167836135	0.323703937761573	-0.7588273808466065	0.44867801020127496	0.6183274070932994	-5.735359840347934	CD vs HC	non-de
hsa-miR-128-1-5p	0.12246673556397802	-0.3095509135728486	0.5544843847008046	-0.8968877448745737	0.5583339673408539	0.5771211922772901	0.735000323038204	-5.70416215096958	CD vs HC	non-de
hsa-miR-503-5p	0.12245359414289414	-0.24803843598612452	0.4929456242719128	1.3670663560385106	0.6509836247082099	0.5156610975137748	0.6721794071120735	-5.967482562054824	CD vs HC	non-de
hsa-miR-190a-3p	-0.12062853616984337	-0.6696213935221339	0.42836432118244716	-1.6174895187920508	-0.4327736009934934	0.6655562030790845	0.7963674654553192	-5.6878189543160556	CD vs HC	non-de
hsa-let-7d-3p	-0.12024729951094493	-0.36105971286259386	0.12056511384070398	4.992388660194121	-0.9834988565559144	0.3263226062625837	0.5135558967550126	-6.026420078207318	CD vs HC	non-de
hsa-miR-194-5p	0.12023001645887454	-0.1794574692885843	0.4199175022063334	2.1777825941925717	0.7901721085745281	0.43018383785043945	0.6064169113718664	-5.982336590702025	CD vs HC	non-de
hsa-miR-494-3p	0.11933723058145762	-0.42647213782302096	0.6651465989859362	-0.5674436210959557	0.4306380169558395	0.667106446613428	0.7965020935858601	-5.798018038787202	CD vs HC	non-de
hsa-miR-576-5p	0.11915869694445913	-0.07218289883175874	0.31050029272067703	7.812305604350523	1.2265739906615603	0.22114858577806043	0.39491465636406653	-5.835199378337925	CD vs HC	non-de
hsa-miR-660-5p	-0.119051137592872	-0.2760721264363072	0.03796985125056318	6.2908803120590004	-1.4933212295391292	0.13662707023745307	0.28199529012330415	-5.4458343336454105	CD vs HC	non-de
hsa-miR-4738-3p	0.118669537784029	-0.3627401344589316	0.6000792100269896	-1.6949164667126972	0.48551408856165784	0.6277413167013901	0.771105741579978	-5.6668704420040745	CD vs HC	non-de
hsa-miR-183-5p	-0.11853062008288617	-0.38515124638655895	0.1480900062207866	7.042935595590202	-0.8756170502566446	0.38208740334011515	0.5648132131715146	-6.1765949371338955	CD vs HC	non-de
hsa-miR-30d-5p	0.11850637985697432	-0.02233073928739407	0.2593434990013427	10.472503757429083	1.6573033038507632	0.09872541906156507	0.22143272129597996	-5.302317254477609	CD vs HC	non-de
hsa-miR-6804-3p	0.11687913280863116	-0.3795692545806542	0.6133275201979165	-1.4797299070593044	0.46370339320765647	0.6432678908169113	0.7815140603345807	-5.693812186924248	CD vs HC	non-de
hsa-miR-15b-3p	-0.11665911378509097	-0.29533250321838533	0.06201427564820336	5.132279637377701	-1.2859858632643977	0.19965002657655745	0.3648189021471616	-5.697191539749537	CD vs HC	non-de
hsa-miR-3688-3p	0.11625397504486612	-0.040528991799630126	0.27303694188936234	3.6107385126440916	1.4604487813360258	0.145435263416979	0.2940552406314101	-5.387556612864873	CD vs HC	non-de
hsa-miR-2110	0.11599270571525011	-0.1207973634578664	0.3527827748883666	2.0618296858930414	0.9648162118642242	0.33557881871783946	0.5207581668618573	-5.822575878951858	CD vs HC	non-de
hsa-miR-9903	0.11556005551541793	-0.30852486081608627	0.5396449718469221	0.766479352606877	0.5367008874870205	0.591956441084188	0.7453269735469094	-5.939882300665857	CD vs HC	non-de
hsa-miR-3615	-0.11483979894234331	-0.32784008509866513	0.09816048721397855	8.83290854452884	-1.0619147034231846	0.28930969490081954	0.4678521407174469	-6.046996322780353	CD vs HC	non-de
hsa-miR-6513-3p	0.11430589128556745	-0.10836390597800502	0.33697568854913995	3.101528240064826	1.011078087345414	0.31296667806100587	0.4968009731971268	-5.886401646814706	CD vs HC	non-de
hsa-miR-30c-5p	0.11207325177282712	-0.08183783213964116	0.30598433568529537	8.826225715830665	1.138352423951355	0.2560742653093983	0.4329461614350102	-5.963982354557846	CD vs HC	non-de
hsa-miR-4511	-0.11177211414415988	-0.41344762661158246	0.1899033983232627	1.3286959035703836	-0.7297444555580171	0.4662366259490025	0.634631672667684	-5.908692011223404	CD vs HC	non-de
hsa-miR-93-3p	-0.11148190586081697	-0.279736905903773	0.05677309418213902	5.351096173463333	-1.3050098906393603	0.19310171475303978	0.3558398886698343	-5.681011089117587	CD vs HC	non-de
hsa-miR-93-5p	-0.1108929225497981	-0.39113269781879756	0.16934685271920136	10.322786000709502	-0.7793839370974249	0.4364983355776434	0.6106567623990263	-6.347598367152076	CD vs HC	non-de
hsa-miR-550a-3-5p	0.1105481064579128	-0.2714249801342681	0.4925211930500937	-0.09135130843049352	0.5700276753688722	0.5691760959941174	0.7282299242049447	-5.792259833283196	CD vs HC	non-de
hsa-miR-328-3p	0.10961335964191132	-0.11245075802657986	0.33167747731040254	5.593715463516214	0.9722154044799216	0.3318927791419528	0.5194028238549204	-6.058464419203554	CD vs HC	non-de
hsa-miR-223-5p	-0.10930362658448622	-0.5994983056767682	0.38089105250779576	-1.8843225761621325	-0.4391808312659032	0.6609137702883174	0.7957098499860895	-5.674238023433112	CD vs HC	non-de
hsa-miR-3128	-0.10622016762918685	-0.5286411034723701	0.3162007682139965	-0.7113487090104565	-0.4952664914489603	0.6208515279163811	0.7677494340751676	-5.748116489231628	CD vs HC	non-de
hsa-miR-10399-3p	-0.10595039069709289	-0.31228620217730374	0.10038542078311796	3.918864794587781	-1.0113590144520943	0.3128325220125256	0.4968009731971268	-5.946573236343214	CD vs HC	non-de
