AAAS,0.0,0.08324808898098027,0.0,0.0,0.0008478545361360741,0.009045193108973568,0.0,0.00023100069315401257,0.0,0.001975830318782973
AAK1,0.00675608014169404,0.012052207396037795,0.0,0.007014341358159341,0.02590231121916609,0.007409408509919965,0.0029007819249363205,0.0035657674626648084,0.0,0.005303177810147748
AASDH,0.20148802875910252,0.0,0.07171079756800107,0.15901247104839725,0.014442596904094756,0.06009153348852069,0.029225123395634205,0.03251164853432077,0.0,0.0
AASDHPPT,0.17771779037146068,0.0,0.048364778719746225,0.08231834480726402,0.07086258852758696,0.031196279797484298,0.0,0.05171375755658318,0.0008930351266782978,0.0011914541129225385
AATF,0.0,0.08794699295321223,0.0,0.0,0.0,0.0,0.0,0.0,0.03637013439523947,0.034744254151914476
AATK,0.0,0.018436434653347072,0.0,0.0,0.0,0.0,0.0,0.0,0.2791677514204436,0.016720894351689195
ABAT,0.01570961130273736,0.005021857625995961,0.00014355075484179285,0.0,0.03518691766221887,0.0,0.001458717799301895,0.007879219938576053,0.0,0.03542598366658685
ABCA1,0.0,0.0007931961698439267,0.0034707966757250124,0.00811197936683906,0.0,0.0005633146493502478,0.007406556567137507,0.004721151456799287,0.003327735303297241,0.024372177097477285
ABCA2,0.0,0.027961163346447545,0.0,0.0013370339552026744,0.000915973623303382,0.005191673154357052,0.003238456332800461,0.0,0.0043179796236441125,0.007331336286728796
ABCA3,0.0,0.0076302664028233885,0.0,0.0,0.00010715970887906705,0.0035289771990017448,0.0,0.004982229703008828,0.0811701467411965,0.006698708975665008
ABCA7,0.0,0.046154783358993194,0.0,0.0,0.0,0.0,0.0,0.0,0.029664479836353782,0.03002737012061548
ABCB1,0.06085921249699411,0.015228663970138364,0.0,0.009456513383908413,0.03584978419099414,0.03433817861982678,0.009006688204310722,0.0,0.0,0.0
ABCB10,0.2374207835974888,0.0,0.07030426687084257,0.1369073254899903,0.027420568656576168,0.09606895720509757,0.006149858283276704,0.05911266539424983,0.0003889662631124616,0.0
ABCB9,0.0,0.007632423674341424,0.0,0.011559035284976114,0.0031132275413093056,0.002776832106162635,0.00305579680484037,0.012601464724763088,0.003788667201960968,0.00649456772009204
